tract_geoid,place_type,place_name,place_dist,place_dir
24005403602,neighbourhood,The Parke at Mount Washington,,
24005404202,neighbourhood,Gwynnbrook,0.9369002314295459,SE
24005404501,neighbourhood,Timber Grove,,
24005404501,neighbourhood,Hunters Glen South,,
24005404502,neighbourhood,Cherry Valley,,
24005404201,neighbourhood,Delight,,
24005404201,neighbourhood,Owings Ridge,,
24005402304,neighbourhood,Woodmoor,,
24005402306,neighbourhood,Rockdale,0.4754361297075857,NW
24005402307,locality,Scotts Level,,
24005408400,suburb,Hunt Valley,,
24005408400,town,Cockeysville,,
24005408400,neighbourhood,Texas,,
24005408400,locality,Texas,,
24005408503,neighbourhood,Deertree,,
24005408505,neighbourhood,Springlake,,
24005408505,neighbourhood,Stratford,,
24005408505,neighbourhood,Ravenview,,
24005408505,neighbourhood,Chapel Hill,,
24031700310,neighbourhood,North Germantown,,
24031700310,neighbourhood,Black Hill,,
24045010400,hamlet,Covered Bridge Estates,,
24045010400,hamlet,Timberlake,,
24045010400,hamlet,Crows Nest,,
24045010400,hamlet,Silver Run,,
24045010400,hamlet,Chinaberry Manor,,
24045010400,hamlet,Holly Manor,,
24045010400,hamlet,Moores Corner,,
24045010400,hamlet,Linda Manor,,
24045010400,hamlet,Shad Point,,
24045010400,town,Fruitland,,
24045010400,hamlet,Brafferton,,
24045010400,hamlet,Tall Timbers Park,,
24045010400,hamlet,Riverside Pines,,
24045010400,neighbourhood,Hunting Park,,
24045010400,hamlet,Brookshire Knolls,,
24045010400,neighbourhood,Druid Hill Park,,
24045010400,hamlet,Brinkley Heights,,
24045010400,hamlet,Sandy Point,,
24045010200,hamlet,Overbrook Manor,,
24045010200,hamlet,Westview,,
24045010200,neighbourhood,Mount Vernon,,
24045010200,hamlet,Manokin,,
24045010200,neighbourhood,Westover Hills,,
24045010200,hamlet,Holland Heights,,
24045010200,hamlet,Westwood,,
24045010200,neighbourhood,Lakeside Manor,,
24045010200,hamlet,Kirkwood,,
24045010200,hamlet,Westlake,,
24045010200,hamlet,Wellington Estates,,
24045010200,hamlet,Sunset Heights,,
24045010200,hamlet,Naylor Mill Village Trailer Park,,
24045010200,hamlet,Jersey Heights,,
24045010102,hamlet,Chelsea Court,,
24045010102,hamlet,Kaywood,,
24045010102,hamlet,Livingston Heights,,
24045010102,hamlet,Autumn Grove,,
24045010102,neighbourhood,Sunayr,,
24045010102,hamlet,Philmore Park,,
24045010102,hamlet,Midvale Manor,,
24045010102,hamlet,Crestwood,,
24045010102,hamlet,North Kaywood,,
24045010102,neighbourhood,Carey Heights,,
24045010102,neighbourhood,Foggy Bottom,,
24045000100,neighbourhood,Canton,,
24045010800,hamlet,Waterview,,
24045010800,hamlet,Rockawalking Acres,,
24045010800,hamlet,Siloam,,
24045010800,hamlet,Green Hill Village,,
24045010800,hamlet,New Road Landing,,
24045010800,hamlet,Rolling Meadows,,
24045010800,hamlet,Westmoreland Park,,
24045010800,hamlet,Deep Branch,,
24045010800,hamlet,Whayland,,
24045010800,hamlet,Martins Corner,,
24045010800,hamlet,Wetipquin,,
24045010800,hamlet,Jesterville,,
24045010800,hamlet,Tyaskin,,
24045010800,hamlet,Ferry Road,,
24045010800,hamlet,Meadow Manor,,
24045010800,hamlet,Jenkins Landing,,
24045010800,hamlet,Cherry Walk Estates,,
24045010800,hamlet,Twin River Trailer Park,,
24045010800,hamlet,Simms Wharf,,
24045010800,hamlet,Tyaskin Estates,,
24045010800,hamlet,High Bank Estates,,
24045010800,hamlet,Rockawalking Estates,,
24045010800,hamlet,Nanticoke Acres,,
24045010800,hamlet,Pea Hill,,
24045010800,hamlet,Royal Oak,,
24045010800,hamlet,Bivalve,,
24045010800,hamlet,Twiggs Corner,,
24045010800,hamlet,Woods Edge,,
24045010800,hamlet,Briar Patch,,
24045010800,hamlet,Gum Swamp,,
24045010800,hamlet,Whitehaven,,
24045010800,hamlet,Green Hill,,
24045010800,hamlet,Coxs Corner,,
24045010800,hamlet,Allen,,
24045010800,hamlet,Quantico,,
24045010800,hamlet,Trinity,,
24045010800,hamlet,Nanticoke,,
24045010800,hamlet,Walnut,,
24045010800,hamlet,Catchpenny,,
24045010800,hamlet,Clara,,
24045010800,hamlet,Capitola,,
24045010800,hamlet,Upper Ferry Acres,,
24045010603,hamlet,Chestnut Hill,,
24045010603,hamlet,Greenland,,
24045010603,hamlet,Maria Acres,,
24045010603,hamlet,Grenada Manor,,
24045010603,hamlet,Middle Neck,,
24045010603,hamlet,Plainfield,,
24045010603,hamlet,Walston Switch,,
24045010603,hamlet,Avalon Park,,
24045010603,hamlet,Stellas Venture,,
24045010603,hamlet,Country Comforts,,
24045010603,hamlet,Pembroke Hills,,
24045010603,hamlet,Walston,,
24045010603,hamlet,Colonial Acres,,
24045010603,hamlet,Carey Acres,,
24045010603,hamlet,Melson,,
24045010603,hamlet,Cannon Farm,,
24045010603,hamlet,Pine Knoll Terrace,,
24045010603,hamlet,Hayden Acres,,
24045010603,hamlet,Woodlawn,,
24045010603,hamlet,Danwood,,
24045010603,hamlet,Beaver Run Manor,,
24045010603,hamlet,Rum Ridge Estates,,
24045010603,hamlet,Kenilworth,,
24045010603,hamlet,Smithwood Manor,,
24045010603,hamlet,Victory Gardens,,
24045010603,hamlet,Sierra Manor,,
24045010603,hamlet,Rosewood Forest,,
24045010603,hamlet,Essex Ridge,,
24045010603,hamlet,Hideaway Acres,,
24045010603,hamlet,Bremerton,,
24045010603,hamlet,Hampton Court,,
24045010603,hamlet,Pine Grove,,
24045010603,hamlet,Hollylake Estates,,
24045010701,hamlet,Riverton,,
24045010701,hamlet,Spring Grove,,
24045010701,hamlet,Santo Domingo,,
24045010701,hamlet,Rewastico,,
24045010701,hamlet,Norfolk Downs,,
24045010701,hamlet,Cooper Mill,,
24045010701,hamlet,Riverton Acres,,
24045010701,village,Sharptown,,
24045010701,hamlet,Matyiko Manor,,
24045010701,village,Mardela Springs,,
24045010701,hamlet,Porter Mill Estates,,
24045010701,hamlet,Oak Terrace Trailer Park,,
24045010701,hamlet,Athol,,
24045010604,hamlet,Pittsville Manor,,
24045010604,hamlet,Parkview,,
24045010604,hamlet,New Hope,,
24045010604,hamlet,Rush Acres,,
24045010604,hamlet,Parsonsburg,,
24045010604,hamlet,East Winds,,
24045010604,hamlet,Glass Hill,,
24045010604,hamlet,Wil-e-lew,,
24045010604,village,Pittsville,,
24045010604,hamlet,Poplar Neck,,
24045010604,village,Willards,,
24045010604,hamlet,Twilley,,
24045010300,hamlet,Newland Park,,
24045010300,hamlet,Patricks Landing,,
24045010300,neighbourhood,Pecan Acres,,
24045010300,hamlet,Centennial Village,,
24045010300,hamlet,River Isle Estates,,
24045010300,hamlet,Stonehedge Estates,,
24045010300,hamlet,Upper Ferry Estates,,
24045010300,hamlet,Ray Park Heights,,
24045010300,hamlet,Westbury Acres,,
24045010300,hamlet,Crooked Oak,,
24045010300,neighbourhood,Nithsdale,,
24045010300,hamlet,Cedarcrest,,
24045010300,neighbourhood,West Nitshdale,,
24031700706,neighbourhood,Metropolitan Grove,,
24031700706,neighbourhood,Clopper,,
24031700706,neighbourhood,Bennington,,
24031700706,locality,Brown,,
24031700706,neighbourhood,Parkridge Estates,,
24031702000,neighbourhood,Browns Corner,,
24031702000,neighbourhood,New Hampshire Estates,,
24031702200,neighbourhood,Indian Spring Terrace,,
24031702200,neighbourhood,Brookside Forest,,
24031702301,neighbourhood,Goodacre Knolls,,
24031702302,neighbourhood,Seven Oaks,,
24031702302,neighbourhood,Highland View,,
24031702302,neighbourhood,North Hills Sligo Park,,
24031702401,neighbourhood,North Takoma Park,,
24045000500,neighbourhood,Lincoln Heights,0.6389462323015958,NW
24045000200,city,Salisbury,,
24045010101,hamlet,Hotton Acres,,
24045010101,neighbourhood,Hyde Park,,
24045010101,neighbourhood,Brookdale Heights,,
24045010101,hamlet,Sherwood Manor,,
24045010101,neighbourhood,Justice Heights,,
24045010101,neighbourhood,Moss Hill Acres,,
24045010101,neighbourhood,Cloverdale Farm,,
24045010101,hamlet,Northwood,,
24045010101,neighbourhood,Hudson Heights,,
24045010101,hamlet,White Plains,,
24045010101,hamlet,Green Acres,,
24045010101,hamlet,Nottingham Woods,,
24045010101,neighbourhood,Washington Heights,,
24045010101,neighbourhood,Deerfield,,
24045010101,neighbourhood,Maple Plains,,
24045010101,hamlet,Kathleens Delight,,
24045010101,neighbourhood,Greenlawn,,
24045010101,neighbourhood,Pleasant Acres,,
24045010101,hamlet,Parker Heights,,
24045010101,neighbourhood,Eastview Park,,
24045010101,neighbourhood,Belmont,,
24045010101,hamlet,Chesapeake Heights,,
24045010101,neighbourhood,Parkhurst Manor,,
24045010101,neighbourhood,Fairfield,,
24045010101,hamlet,Poets Colony,,
24045010101,hamlet,Deers Head Manor,,
24045010101,hamlet,Leonard Farm,,
24045000300,neighbourhood,California,,
24045000300,neighbourhood,Jersey,,
24031702402,neighbourhood,Sligo Park Hills,,
24031702402,neighbourhood,Queen Annes,,
24017851001,hamlet,Quailwood,,
24017851001,hamlet,Jennie Run Estates,,
24017851001,hamlet,Mount Carmel,,
24017851001,hamlet,Hawthorne,,
24017851001,hamlet,Mount Carmel Estates,,
24017851001,hamlet,Morgans Ridge,,
24017851001,hamlet,Valley View,,
24017851001,hamlet,Haldane,,
24017851001,hamlet,Mount Carmel Woods,,
24031700710,quarter,Emory Grove,,
24031700711,neighbourhood,Hamlet North,,
24031700711,village,Washington Grove,,
24031700711,neighbourhood,Westside,,
24031700711,suburb,Shady Grove,,
24013508103,hamlet,Small Crossings,,
24013508103,hamlet,Seven Havens,,
24013508103,hamlet,Arched Bow Valley,,
24013508103,neighbourhood,Rolling Falls Estates,,
24013508103,hamlet,Greenmount,,
24013508103,hamlet,Fairmount North,,
24013508103,neighbourhood,Gross Mill Estates,,
24013508103,hamlet,Hampstead Valley,,
24013508103,hamlet,Sunset Way,,
24013508103,hamlet,Happy Valley,,
24013508103,hamlet,North Carroll Farms,,
24013508103,hamlet,Lincoln Manor,,
24013508103,hamlet,Roberts Field,,
24013508103,hamlet,Wil-Mar Acres,,
24013508103,hamlet,Hampstead Heights,,
24013508103,neighbourhood,England Estates,,
24013508103,hamlet,Rockbrook Trailer Park,,
24013508103,hamlet,Crestview Meadows,,
24013508103,neighbourhood,Hi-View Estates,,
24013508103,hamlet,Kempfield,,
24013508103,hamlet,Walbrook Manor,,
24013508103,hamlet,Clear View,,
24031700713,village,Whetstone,0.7667917747310322,S
24031700715,neighbourhood,Quail Valley,,
24031700715,neighbourhood,Charlene,,
24031701307,neighbourhood,Bowie Mill Park,,
24031701307,hamlet,Mount Zion,,
24031701307,neighbourhood,Bowie Mill Estates,,
24031701307,neighbourhood,Granby Woods,,
24031701415,neighbourhood,Fairknoll,,
24031701415,neighbourhood,Smithville,,
24031701415,neighbourhood,Paint Branch Farms,,
24031703213,neighbourhood,English Manor,0.5747180295182234,E
24031702602,neighbourhood,Rock Creek Gardens,,
24031702700,neighbourhood,Rock Creek Forest,,
24031702700,neighbourhood,Lyttonsville,,
24031702700,neighbourhood,Rosemary Hills,,
24031702700,neighbourhood,Forest Glen Park,,
24031702800,locality,Georgetown Junction,,
24031702800,neighbourhood,Woodside,,
24031702800,suburb,Montgomery Hills,,
24031702800,neighbourhood,Linden,,
24031702800,neighbourhood,Montgomery Hills Park,,
24031702800,neighbourhood,Woodside Mews,,
24031702900,neighbourhood,South Woodside Park,,
24031702900,neighbourhood,Woodside Forest,,
24031702900,neighbourhood,Woodside Park,,
24031703000,neighbourhood,Fairway,,
24031700811,quarter,Stewart Town,,
24031700815,neighbourhood,Stoneridge,,
24031700815,neighbourhood,Old Germantown,,
24031700815,neighbourhood,Germantown View,,
24031700815,neighbourhood,Germantown Park,,
24031700815,neighbourhood,Fountain Hills,,
24031703100,neighbourhood,Northwood Forest,,
24031703100,neighbourhood,Sligo Woods,,
24031703100,village,Four Corners,,
24031703206,neighbourhood,Foxhall,,
24031703206,neighbourhood,Lutes,,
24031703206,hamlet,Georgian Forest,,
24031703207,neighbourhood,Arcola,,
24031703207,town,Glenmont,,
24031703207,neighbourhood,Glenallen,,
24031703209,neighbourhood,Chestnut Ridge,0.5253287532546861,N
24031703210,neighbourhood,Northwood Park,,
24031703215,hamlet,Hermitage Park,,
24031703215,hamlet,Layhill Village,,
24039930101,hamlet,Palmetto,,
24039930101,hamlet,Perrys Haven,,
24039930101,village,Princess Anne,,
24039930101,hamlet,Oakville,,
24039930500,hamlet,Marion,,
24039930500,hamlet,Hopewell,,
24039930500,hamlet,Indian Hammock,,
24039930500,hamlet,Cash Corner,,
24039930500,hamlet,Byrdtown,,
24039930500,hamlet,Conners Corner,,
24039930500,hamlet,Ward,,
24039930500,hamlet,Tyler,,
24039930500,hamlet,Rehobeth,,
24039930500,hamlet,Marumsco,,
24039930500,hamlet,Tulls Corner,,
24039930500,hamlet,Kingston,,
24039930500,hamlet,Pauls Corner,,
24039930500,hamlet,Ward,,
24039930500,hamlet,Mariners,,
24039930500,hamlet,Lawsonia,,
24039930500,hamlet,Parsonville,,
24039930500,hamlet,Shelltown,,
24039930500,hamlet,Sackertown,,
24039930500,hamlet,Hearts Ease,,
24039930500,hamlet,Frogeye,,
24039930500,hamlet,Hudson Corner,,
24039930600,hamlet,Nelson,,
24039930600,hamlet,Daugherty Town,,
24039930600,hamlet,Jersey,,
24039930600,hamlet,Lawson,,
24039930600,town,Crisfield,,
24039930102,hamlet,Loretto,,
24039930102,hamlet,Polk Landing,,
24039930102,hamlet,Venton,,
24039930102,hamlet,Pine Beach,,
24039930102,hamlet,Wagner Landing,,
24039930102,hamlet,Mount Vernon,,
24039930102,hamlet,Eden,,
24039930102,hamlet,Polk Road,,
24039930102,hamlet,Widgeon,,
24033800217,neighbourhood,Oxford Green,,
24033800217,neighbourhood,Montpelier Hills,,
24033800218,hamlet,Montpelier Forest,,
24033800218,town,South Laurel,,
24033800216,hamlet,Muirkirk,,
24033800216,neighbourhood,Montpelier,,
24033800522,hamlet,Leeland,,
24033801105,neighbourhood,Andrews Manor,0.635009585728371,SE
24033807500,neighbourhood,Ellaville,,
24033807500,village,Edmonston,,
24033807500,city,Hyattsville,,
24033801106,neighbourhood,Andrews Manor,1.5879156638433156,E
24033800609,hamlet,Wells Corner,,
24033800609,village,Marlboro Meadows,,
24033803528,village,Mitchellville,,
24033980000,neighbourhood,Acredale,,
24033980000,city,College Park,,
24033980000,suburb,Old Town,,
24033980000,neighbourhood,Crystal Springs,,
24033803403,neighbourhood,Palmer Park,,
24033800521,hamlet,Oak Grove,0.9901039399543622,N
24033801709,neighbourhood,North Barnaby,,
24033801809,neighbourhood,Oxon Run Hills,,
24033801809,neighbourhood,Colebrooke,,
24031700818,neighbourhood,The Colony,,
24031700901,neighbourhood,Westmore,,
24031700901,city,Rockville,,
24031700903,neighbourhood,Beantown,,
24031700835,neighbourhood,Neelsville,,
24031700835,neighbourhood,Freedom Forest,,
24031700835,neighbourhood,Chadswood,,
24031700835,neighbourhood,Wexford,,
24031700835,locality,Henderson Corner,,
24031703301,neighbourhood,Aspen Hill Park,,
24031703301,neighbourhood,Robindale,,
24031703302,neighbourhood,Stoney Brook,,
24031703302,neighbourhood,Harmony Hills,,
24031703302,neighbourhood,Wheaton Woods,,
24031703302,town,Aspen Hill,,
24031703401,neighbourhood,Connecticut Avenue Park,,
24031703401,neighbourhood,Stoney Brook Estates,,
24031703401,neighbourhood,Veirs Mill Village,,
24031703402,hamlet,Green Wood Knolls,,
24031703403,neighbourhood,Glenmont Hills,,
24031703403,neighbourhood,Glenmont Village,,
24031703502,neighbourhood,Ken Gar,,
24031703502,neighbourhood,Connecticut Avenue Hills,,
24031703502,neighbourhood,Rock Creek Palisades,,
24031703601,neighbourhood,College View,,
24031703601,neighbourhood,Newport Hills,,
24031703601,village,North Kensington,,
24031703601,neighbourhood,Kensington Knolls,,
24031703601,neighbourhood,Connecticut Gardens,,
24005402409,neighbourhood,Windsor Mill,0.2210345450099935,SW
24005402511,neighbourhood,Wildwoods,0.8461240443468673,N
24005490304,neighbourhood,Towson Park,,
24005490304,neighbourhood,Dulaney Valley Estates,,
24005490304,neighbourhood,Stoneridge,,
24005490304,city,Towson,,
24005490303,neighbourhood,Orchard Hills,,
24005490303,neighbourhood,Kenilworth at Charles,,
24005402510,town,Owings Mills,0.8255293167607343,S
24005403703,neighbourhood,Eccleston,0.8344999573097583,S
24005402408,neighbourhood,Windsor Mill,0.7332130006112235,SW
24005403704,village,Garrison,,
24005403704,neighbourhood,Velvet Valley,,
24005403704,neighbourhood,Caves Forest,,
24005403704,neighbourhood,Velvet Valley,,
24005403704,neighbourhood,Eccleston Valley,,
24005403704,neighbourhood,Baronet,,
24005403704,neighbourhood,Baronet Woods,,
24005403704,suburb,Chattolanee,,
24005403704,neighbourhood,Tulip Woods,,
24005403704,neighbourhood,One Mile North,,
24005411412,neighbourhood,Apple Ridge,0.502335119589496,NE
24005411411,town,Carney,,
24005411411,neighbourhood,Glenside Park,,
24005411413,neighbourhood,Oak Summit,,
24005411413,neighbourhood,Carney Grove,,
24017850600,hamlet,West White Plains,,
24017850600,hamlet,Halley Estates,,
24017850600,hamlet,Avon Crest,,
24017850600,hamlet,Oak Knolls,,
24017850600,hamlet,Hillwood,,
24017850600,hamlet,Nelson,,
24017850600,hamlet,Myrtle Grove Estates,,
24017850600,hamlet,Oak Hill Estates,,
24017850600,neighbourhood,Jones View,,
24017850600,hamlet,Glen Oak,,
24017850600,hamlet,Ripley,,
24017850600,hamlet,Pisgah,,
24017850600,hamlet,Marshalls Corner,,
24017850600,hamlet,Caernarvon Woods,,
24017850600,hamlet,Hunters Ridge,,
24017850600,hamlet,Hawthorne Manor,,
24017850600,hamlet,Kings Manor South,,
24017850600,hamlet,Turkey Hill,,
24017850600,hamlet,Pheasant Farm,,
24017850600,neighbourhood,Hunters Brooke,,
24017850902,hamlet,Cleveland Park Estates,,
24017850902,neighbourhood,Carrington,,
24003990000,hamlet,Lands End,1.3243063448320467,E
24031700904,neighbourhood,Rockland,0.3996867686184246,SW
24031701001,neighbourhood,Hungerford Towne,,
24031701001,neighbourhood,North Farm,,
24031701002,neighbourhood,Potomac Woods,,
24031701002,neighbourhood,Falls Orchard,,
24031701002,neighbourhood,Potomac Springs,,
24031701004,neighbourhood,Woodley Gardens,,
24031701005,neighbourhood,West End Park,,
24510240300,neighbourhood,Federal Hill,,
24510250101,neighbourhood,Beechfield,,
24510250102,neighbourhood,Yale Heights,,
24510250103,neighbourhood,Oaklee,,
24510250103,neighbourhood,Violetville,,
24510250103,neighbourhood,Saint Agnes,,
24510250203,neighbourhood,Cherry Hill,0.6076206661869847,E
24510240400,neighbourhood,Riverside,,
24510240400,neighbourhood,Port Covington,,
24510250204,neighbourhood,Cherry Hill,,
24510060300,neighbourhood,CARE,,
24510260800,suburb,Highlandtown,,
24510080800,neighbourhood,Gay Street,0.2624141923732429,NE
24510260900,neighbourhood,Brewers Hill,,
24510230200,suburb,South Baltimore,,
24510270501,neighbourhood,Overlea,,
24510270501,neighbourhood,Taylor Heights,,
24510270501,neighbourhood,North Harford Road,,
24510160200,neighbourhood,Harlem Park,,
24510100100,neighbourhood,Johnston Square,,
24510130300,neighbourhood,Penn North,,
24510060100,neighbourhood,Patterson Park,,
24510280301,neighbourhood,Franklintown,,
24510280301,neighbourhood,Dickeyville,,
24510280301,neighbourhood,Wakefield,,
24510280301,neighbourhood,Purnell,,
24510160100,neighbourhood,Harlem Park,0.22404293450183999,NE
24510130200,neighbourhood,Reservoir Hill,,
24510130400,neighbourhood,Parkview/Woodbrook,,
24510130400,neighbourhood,Auchentoroly Terrace,,
24510130600,neighbourhood,Hampden,0.4107275243941211,SE
24510130700,neighbourhood,Wyman Park,,
24510130700,neighbourhood,Hoe's Heights,,
24510130803,neighbourhood,Medfield,,
24510130804,neighbourhood,Hampden,,
24510130805,neighbourhood,Coldspring,,
24015030907,hamlet,Charlestown Manor Beach,,
24015030907,hamlet,Greenbank Farms,,
24015030907,hamlet,North East Isles,,
24015030907,village,Charlestown,,
24015030907,hamlet,Poplar Point,,
24015030907,hamlet,Mountain Hill,,
24015030907,hamlet,Carpenter Point,,
24015030907,hamlet,Chestnut Point,,
24015030907,hamlet,Town Commons,,
24015030508,hamlet,Washington Woods,,
24015030508,hamlet,Normira Heights,,
24015030508,hamlet,Delancy Village,,
24015030508,hamlet,Thomson Estates,,
24015030508,hamlet,Heritage Woods,,
24015030508,hamlet,Glen Mary Heights,,
24015030508,hamlet,Buckhill Farms,,
24015030908,hamlet,Indian Falls,,
24015030908,hamlet,Timberbrook,,
24015030908,hamlet,Lakeside Park South,,
24015030908,hamlet,Prestige Village,,
24015030908,hamlet,Mechanic Valley,,
24015030908,hamlet,North East Park,,
24015030908,hamlet,Leslie,,
24015030908,hamlet,Lum Estates,,
24015030908,hamlet,Eder,,
24015030908,hamlet,Belvedere,,
24015030507,hamlet,Turn Quist,,
24015030507,hamlet,Patriot's Glen,,
24510250205,neighbourhood,Lakeland,,
24510150100,neighbourhood,Sandtown-Winchester,,
24510090900,neighbourhood,Oliver,,
24510120400,neighbourhood,Barclay,,
24510270701,neighbourhood,Hamilton Hills,0.5052348583985923,N
24510080301,neighbourhood,Biddle Street,,
24510010200,neighbourhood,Patterson Park,0.33679356752715983,S
24510271801,neighbourhood,Arlington,,
24510150900,neighbourhood,Windsor Hills,,
24510150900,neighbourhood,Fairmont,,
24510150900,neighbourhood,Concerned Citizens Of Forest Park,,
24510080700,neighbourhood,Broadway East,0.2594566163089759,SW
24510261000,neighbourhood,Ellwood Park/Monument,,
24510260700,neighbourhood,Greektown,0.236774427038377,W
24510160300,neighbourhood,Harlem Park,0.2821430483922547,NW
24510060200,neighbourhood,Patterson Place,,
24510200702,neighbourhood,Saint Josephs,,
24043011100,hamlet,Londontowne,,
24043011100,locality,Edgewood Hill,,
24043011100,village,Funkstown,,
24043011400,neighbourhood,Antietam Overlook,,
24043011400,hamlet,Clevelandville,,
24043011400,hamlet,Kline Mill,,
24043011400,hamlet,Mount Pleasant,,
24043011400,hamlet,Millpoint,,
24043011400,hamlet,Mapleville,,
24043011400,village,San Mar,,
24043011400,town,Boonsboro,,
24043011400,hamlet,Roxbury Hill,,
24043011400,hamlet,Mousetown,,
24043011400,hamlet,Appletown,,
24043011400,hamlet,Springvale,,
24043011400,hamlet,Benevola,,
24043011400,hamlet,Zittlestown,,
24043011301,hamlet,Pondsville,,
24043011301,village,Cavetown,,
24043011301,village,Smithsburg,,
24043011301,hamlet,Pleasant Valley,,
24043000900,town,Halfway,1.2053872441491962,NE
24043010802,hamlet,Conococheaque,,
24043010802,village,Williamsport,,
24043010300,neighbourhood,Orchard Hills,,
24043010300,quarter,Fountainhead,,
24043010300,village,Fountainhad-Orchard Hills,,
24043011202,locality,Fiddlesburg,,
24043011202,village,Chewsville,,
24043011202,quarter,Paramount,,
24043011202,quarter,Long Meadow,,
24043011202,village,Paramount-Long Meadow,,
24043001001,town,Halfway,0.8217869434545098,E
24043000602,locality,Security Junction,,
24043010200,hamlet,Miller Chapel,,
24043010200,hamlet,Leitersburg,,
24043010200,hamlet,Bowmans Mill,,
24043010200,hamlet,Greensburg,,
24043010200,hamlet,Edgemont,,
24043010200,locality,Blue Mountain,,
24043010200,hamlet,Rocky Forge,,
24043010200,hamlet,Ringgold,,
24043010200,hamlet,Hill Village,,
24043010200,hamlet,Reid,,
24033802804,village,Walker Mill,,
24043000200,quarter,Fountainhead,0.7538879692218127,S
24043000301,neighbourhood,Wood Point,,
24043000302,city,Hagerstown,0.6431187889061258,NW
24027605602,neighbourhood,La Isla,,
24027605602,neighbourhood,Hawthorn North,,
24027605602,neighbourhood,Woodleigh,,
24027605602,neighbourhood,Clemens Crossing,,
24027605602,hamlet,Simpsonville,,
24027605602,neighbourhood,Hawthorn,,
24027605602,neighbourhood,Sebring,,
24027605602,suburb,Hickory Ridge,,
24027602900,neighbourhood,Chestnut Hill,,
24027602100,locality,Daniels,,
24027602100,neighbourhood,Mount Hebron,,
24027602100,neighbourhood,Rockland,,
24027605502,neighbourhood,Swansfield,,
24027605502,neighbourhood,Hobbits Glen,,
24027605502,suburb,Harper's Choice,,
24027602800,neighbourhood,Brittany,,
24027602800,town,Ellicott City,,
24027602800,neighbourhood,Stonecrest Hills,,
24027602800,neighbourhood,Toll House,,
24027602800,neighbourhood,Keywaydin,,
24027602800,neighbourhood,Hilltop,,
24027602800,neighbourhood,Autumn Hill,,
24027602305,suburb,Gray Rock,,
24027602302,neighbourhood,Valley View,,
24027604001,hamlet,Watersville,,
24027604001,neighbourhood,River Plantations,,
24027604001,hamlet,Long Corner,,
24027604001,hamlet,Carrs Mill,,
24027604001,hamlet,Poplar Springs,,
24027604001,village,Lisbon,,
24027602700,village,Ilchester,,
24027602700,neighbourhood,Garrian Orchards,,
24027602700,neighbourhood,Worthington,,
24027602700,neighbourhood,Gray,,
24027606803,neighbourhood,Dickinson,,
24027606803,neighbourhood,Kings Meade,,
24027606803,neighbourhood,Pleasant Grove,,
24027606803,neighbourhood,Woodvalley,,
24027606803,neighbourhood,Carriage Hills,,
24027606803,neighbourhood,Stonebrook,,
24027606803,neighbourhood,Chase Eden,,
24027606803,suburb,Kings Contrivance,,
24027605503,neighbourhood,Beech Creek,,
24027605503,neighbourhood,Elioak,,
24027605503,neighbourhood,Longfellow,,
24027602304,neighbourhood,Pine Orchard,,
24041960501,neighbourhood,Clearview,,
24041960501,locality,Carters Plains,,
24041960501,neighbourhood,Hyde Park Trailer Park,,
24041960501,neighbourhood,Riser Place,,
24041960501,neighbourhood,West Galloway,,
24041960501,locality,Rice Land,,
24041960501,hamlet,Glebe Villa,,
24041960501,locality,Higgins,,
24041960501,neighbourhood,Swan Haven,,
24041960501,neighbourhood,Crofton,,
24041960501,neighbourhood,Golton,,
24041960501,hamlet,Talbot Mobile Home Park,,
24041960501,neighbourhood,Mulberry Hill,,
24041960501,hamlet,Old Villa,,
24041960501,hamlet,Walkertown,,
24041990000,neighbourhood,Tilghman Island Beach,0.8080365238379175,W
24005402403,town,Lochearn,0.6007447952223555,S
24005408601,neighbourhood,Hunters Hill,,
24005408601,town,Timonium,,
24005408601,neighbourhood,Yorkshire,,
24005408601,neighbourhood,Eastridge,,
24005408601,neighbourhood,Northampton,,
24005408601,neighbourhood,Roc Valley,,
24005408601,neighbourhood,Deer Fox,,
24005408601,neighbourhood,Suburban Greens,,
24005408601,neighbourhood,Fountain Hill,,
24005408601,neighbourhood,Haverford,,
24005408602,neighbourhood,Shetland Hills,,
24005408702,neighbourhood,Ridervale,,
24005408702,neighbourhood,Ellenham Farms,,
24005408702,neighbourhood,Greenway Garth,,
24005408702,neighbourhood,Thornleigh,,
24005408702,neighbourhood,Village Green,,
24005408702,neighbourhood,Spring Valley,,
24005408702,neighbourhood,Margaret's Meadow,,
24005408703,village,Mays Chapel,,
24005408703,neighbourhood,ChapelGate,,
24005408703,neighbourhood,Tullycross,,
24005408703,neighbourhood,Ballinrobe,,
24005408703,neighbourhood,Ballyhaunis Court,,
24005408703,neighbourhood,Castlebar Court,,
24005408703,neighbourhood,Castlehill & Killadoon Courts,,
24005408703,neighbourhood,Merrion Court,,
24005408703,neighbourhood,Merrion Court II,,
24005408703,neighbourhood,Towns at Five Farms,,
24005408703,neighbourhood,Bussing Court,,
24005408703,neighbourhood,Collis Court,,
24005408703,neighbourhood,Mays Chapel Village Apartments,,
24005408703,neighbourhood,Hickory Hill,,
24005408703,neighbourhood,Mays Chapel Village,,
24005408703,neighbourhood,Holly Hall Condominiums,,
24005408703,neighbourhood,Shepherd's Knoll Condominum,,
24005408703,neighbourhood,Killala Court,,
24005408703,neighbourhood,Brooking Court,,
